injury_set	rank	gene	beta_injury_index	t	p_value	FDR	selection_rule
HBV_INJURY_TOP_1000	117	CELF2	0.4875109333136546	7.519150402485257	7.812154455457655e-12	1.4524597937570118e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	118	H2AFY	0.2302921374664463	7.51693666136324	7.905011084103384e-12	1.4572686958686519e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	119	GPRC5B	0.5492491268202498	7.514906034918644	7.991148181051326e-12	1.4607684569950378e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	120	TCF19	0.4081513293691866	7.505904739216338	8.384309643070454e-12	1.5172222375995592e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	121	TRAF5	0.5301358628323354	7.504675339270336	8.439474589690923e-12	1.5172222375995592e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	122	IFI30	0.43543166880313033	7.500268842398378	8.640171450219268e-12	1.54057089800508e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	123	ATP2A3	0.33600751610078233	7.497900249040417	8.749997405374267e-12	1.5474690533260686e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	124	STX6	0.3144510602569181	7.490759035294379	9.089559456938981e-12	1.5887173891527808e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	125	FILIP1L	0.5007155934935182	7.489940593513147	9.129300493913373e-12	1.5887173891527808e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	126	MLKL	0.2792698531616057	7.475830900162441	9.842128647651832e-12	1.699173210098177e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	127	DOCK8	0.5364204488659531	7.469237633905402	1.0193864935453388e-11	1.7460405034717917e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	128	PARP12	0.32150775548270444	7.4636932536787315	1.0499263960155021e-11	1.7843006947285326e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	129	NUAK2	0.3798337156021146	7.459518104973923	1.0735209084254315e-11	1.8102558388355359e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	130	CD200	0.4401043974878487	7.451513730965131	1.1202334846124849e-11	1.874495306982722e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	131	PIK3R5	0.29513088889725303	7.442476703560055	1.1753959334033704e-11	1.9434257533040336e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	132	IKZF3	0.35331028642867995	7.441853811316113	1.179295726732554e-11	1.9434257533040336e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	133	SLC36A1	0.2869570612052747	7.43637100465312	1.2141800166726133e-11	1.9858690152390496e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	134	TRIM6-TRIM34	0.30010869511728117	7.431962264238514	1.2429703995455791e-11	2.0177862015906703e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	135	PLBD1	0.4060134054219247	7.429599341526199	1.2586782718100039e-11	2.028150255309853e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	136	CRTAM	0.5247095201493022	7.427078284687098	1.2756542051797546e-11	2.040390141564353e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	137	SSH2	0.26063555066714744	7.4156243272590485	1.3556816526003478e-11	2.152465412968362e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	138	HLA-DOA	0.50129323867519	7.41356646630577	1.3705777265364733e-11	2.152465412968362e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	139	TMEM173	0.302938783844764	7.412903808549031	1.3754088741902374e-11	2.152465412968362e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	140	NCKAP1L	0.43039326616536877	7.40771798810292	1.4138034943896976e-11	2.1967476723899354e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	141	STK39	0.45917383481257645	7.398115559511115	1.4877213218538282e-11	2.295205809523853e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	142	SNX20	0.48182747893215094	7.388339435471969	1.5669074981127963e-11	2.3730216854436117e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	143	EPB41L2	0.38186653786130387	7.388228083491699	1.5678330727712616e-11	2.3730216854436117e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	144	CMTM7	0.3200476369510958	7.3878610990182825	1.5708873383160027e-11	2.3730216854436117e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	145	C16ORF54	0.6104444163072174	7.375138231435262	1.6804972370899874e-11	2.521093544718517e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	146	LPCAT1	0.30933044284724676	7.3726573854773125	1.7027363313186346e-11	2.5369605078886474e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	147	CD84	0.4669633805238094	7.365303231418979	1.7703881941429263e-11	2.6160166394094044e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	148	SLFN11	0.40406747740450516	7.364297076699723	1.7798485847128755e-11	2.6160166394094044e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	149	TARP	0.522640160796399	7.3560328543256155	1.8594712831865356e-11	2.714703276721927e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	150	NAV1	0.24872379353231724	7.350498598631764	1.9147534078207825e-11	2.776775392021699e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	151	SIDT1	0.3360078094592269	7.34739490123509	1.9464655437062036e-11	2.8040705279629833e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	152	TLR8	0.5839591436470295	7.343910468163265	1.9826878324013527e-11	2.8374610801464884e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	153	PIGS	0.14473810303991927	7.34076263641116	2.0159843940517977e-11	2.866255459072468e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	154	KNTC1	0.3060716133434026	7.336068539193011	2.0666677626373875e-11	2.9192353143279925e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_1000	155	BICD1	0.1962660956940541	7.330705115844035	2.1261237344538764e-11	2.9838431997145272e-9	top_1000_positive_beta_FDR_lt_0.10_ranked
