injury_set	rank	gene	beta_injury_index	t	p_value	FDR	selection_rule
HBV_INJURY_EXTENDED_7792	14	EGR2	0.5714540055214541	8.53873469929051	3.0052539182150816e-14	4.669520605923762e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	15	BARD1	0.4696854197678189	8.500310733904218	3.7197218747625774e-14	5.122889938667983e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	16	BTG2	0.47092115785841915	8.497984086731439	3.768042983436203e-14	5.122889938667983e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	17	MTHFD2	0.7029944665491732	8.485587684971813	4.036217518327795e-14	5.164696451540266e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	18	SAMD9L	0.5427704221763673	8.434875729095117	5.345665355774586e-14	6.460236582453587e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	19	STAT1	0.5230500555074845	8.411437762435684	6.086024360712163e-14	6.967857258872194e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	20	CDCP1	0.3015872192864938	8.34801940047831	8.640549334771276e-14	8.789166882123857e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	21	HPSE	0.6148798347676014	8.343989043385056	8.83494152066521e-14	8.789166882123857e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	22	MAB21L2	0.6191130627344938	8.335754283894667	9.245737068968103e-14	8.789166882123857e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	23	DOCK11	0.4955381407736725	8.334830093644827	9.293009621148748e-14	8.789166882123857e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	24	CDCA7	0.4590872436452449	8.322001159770151	9.974570078027315e-14	8.879418101383456e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	25	JUN	0.5180619537589206	8.314028794776561	1.0422912012797337e-13	8.879418101383456e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	26	TLR7	0.393438751488419	8.308590106244514	1.0740203346727776e-13	8.879418101383456e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	27	C5AR1	0.4537268771695724	8.303905157340056	1.1021205752648064e-13	8.879418101383456e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	28	MX2	0.49697846109255794	8.285490658553128	1.219830103079489e-13	9.476772940102901e-11	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
