id	data_format	cases	access	file_name	submitter_id	data_category	type	platform	file_size	created_datetime	md5sum	updated_datetime	file_id	data_type	state	experimental_strategy	version	data_release	project	analysis_id	analysis_state	analysis_submitter_id	analysis_workflow_link	analysis_workflow_type	analysis_workflow_version	sample_type	is_ffpe	cases.submitter_id	sample.submitter_id	case_barcode_raw	file_identifier	patient	sample_id_base	sample_id	sample_type_text	tissue	file_path
b2646119-db5e-4591-827d-ad38195b822e	TSV	TCGA-DD-AACI-01A-11R-A41C-07	open	3664c072-bf3f-42ac-9927-89b15993c72e.rna_seq.augmented_star_gene_counts.tsv	9632b075-4bd0-4f7a-a1c7-8b0310a47e51	Transcriptome Profiling	gene_expression	Illumina	4193354	2021-12-13T18:50:38.132666-06:00	ac3427db98ed2da0f52f8dada881b1d1	2024-07-30T12:50:26.031201-05:00	b2646119-db5e-4591-827d-ad38195b822e	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	98a7632f-c8c8-4bb6-8451-40c3b2e7d15a	released	3664c072-bf3f-42ac-9927-89b15993c72e_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-DD-AACI	TCGA-DD-AACI-01A	TCGA-DD-AACI-01A-11R-A41C-07	b2646119-db5e-4591-827d-ad38195b822e	TCGA-DD-AACI	TCGA-DD-AACI-01A-11R-A41C-07	TCGA-DD-AACI-01A-11R-A41C-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/b2646119-db5e-4591-827d-ad38195b822e/3664c072-bf3f-42ac-9927-89b15993c72e.rna_seq.augmented_star_gene_counts.tsv
417b01fc-a6ad-4cff-b36d-99a6e4f349a1	TSV	TCGA-UB-AA0V-01A-11R-A38B-07	open	5e8476a1-5aa4-48d6-b4a8-d76e52a18d43.rna_seq.augmented_star_gene_counts.tsv	52f2a469-f21c-4ba1-b453-92e37785483f	Transcriptome Profiling	gene_expression	Illumina	4206002	2021-12-13T18:34:56.275494-06:00	727cfa6ca2344c871db835f901235410	2024-07-30T12:45:01.493697-05:00	417b01fc-a6ad-4cff-b36d-99a6e4f349a1	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	d2aaded8-8dda-4638-ab97-79e12ce59d25	released	5e8476a1-5aa4-48d6-b4a8-d76e52a18d43_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-UB-AA0V	TCGA-UB-AA0V-01A	TCGA-UB-AA0V-01A-11R-A38B-07	417b01fc-a6ad-4cff-b36d-99a6e4f349a1	TCGA-UB-AA0V	TCGA-UB-AA0V-01A-11R-A38B-07	TCGA-UB-AA0V-01A-11R-A38B-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/417b01fc-a6ad-4cff-b36d-99a6e4f349a1/5e8476a1-5aa4-48d6-b4a8-d76e52a18d43.rna_seq.augmented_star_gene_counts.tsv
00fb4b52-e6a4-4ad9-bbed-584e25851aca	TSV	TCGA-G3-AAV3-01A-11R-A37K-07	open	ba056a7d-5370-4fe9-af1e-2e3de42e205f.rna_seq.augmented_star_gene_counts.tsv	2ec8579d-e9e0-4acb-94b9-a2f51ab31495	Transcriptome Profiling	gene_expression	Illumina	4218860	2021-12-13T18:32:40.230691-06:00	301e03b3c03f89fab4d1a5610096020b	2024-07-30T09:17:51.447615-05:00	00fb4b52-e6a4-4ad9-bbed-584e25851aca	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	75fcd55b-fd83-4d63-86e3-5641c6f78724	released	ba056a7d-5370-4fe9-af1e-2e3de42e205f_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-G3-AAV3	TCGA-G3-AAV3-01A	TCGA-G3-AAV3-01A-11R-A37K-07	00fb4b52-e6a4-4ad9-bbed-584e25851aca	TCGA-G3-AAV3	TCGA-G3-AAV3-01A-11R-A37K-07	TCGA-G3-AAV3-01A-11R-A37K-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/00fb4b52-e6a4-4ad9-bbed-584e25851aca/ba056a7d-5370-4fe9-af1e-2e3de42e205f.rna_seq.augmented_star_gene_counts.tsv
2a986418-6f8a-4c4c-93a1-5e1abf69057b	TSV	TCGA-EP-A3RK-01A-11R-A22L-07	open	5d220ed4-22c2-4ff1-b597-3822204d57e7.rna_seq.augmented_star_gene_counts.tsv	252cdf12-b241-417d-a6b7-d61b5e057306	Transcriptome Profiling	gene_expression	Illumina	4224809	2021-12-13T18:44:13.815755-06:00	68b185043a0f7abe9a87e012178f22f1	2024-07-30T12:43:46.873958-05:00	2a986418-6f8a-4c4c-93a1-5e1abf69057b	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	d61196df-7b2a-4694-a999-352508fd92bf	released	5d220ed4-22c2-4ff1-b597-3822204d57e7_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-EP-A3RK	TCGA-EP-A3RK-01A	TCGA-EP-A3RK-01A-11R-A22L-07	2a986418-6f8a-4c4c-93a1-5e1abf69057b	TCGA-EP-A3RK	TCGA-EP-A3RK-01A-11R-A22L-07	TCGA-EP-A3RK-01A-11R-A22L-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/2a986418-6f8a-4c4c-93a1-5e1abf69057b/5d220ed4-22c2-4ff1-b597-3822204d57e7.rna_seq.augmented_star_gene_counts.tsv
0cb37227-b328-4083-8c3c-fb8a850fc5bf	TSV	TCGA-2Y-A9H9-01A-21R-A39D-07	open	fda7f242-9bc2-477e-8603-8495d2e9f225.rna_seq.augmented_star_gene_counts.tsv	be4f15de-697f-4363-8e70-25753deff563	Transcriptome Profiling	gene_expression	Illumina	4218853	2021-12-13T18:34:45.020510-06:00	2979b970f48c731a5c70dcb3e7626e0b	2024-07-30T09:17:54.903721-05:00	0cb37227-b328-4083-8c3c-fb8a850fc5bf	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	fec21037-4910-41c4-94fd-a46d0034ab0d	released	fda7f242-9bc2-477e-8603-8495d2e9f225_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-2Y-A9H9	TCGA-2Y-A9H9-01A	TCGA-2Y-A9H9-01A-21R-A39D-07	0cb37227-b328-4083-8c3c-fb8a850fc5bf	TCGA-2Y-A9H9	TCGA-2Y-A9H9-01A-21R-A39D-07	TCGA-2Y-A9H9-01A-21R-A39D-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/0cb37227-b328-4083-8c3c-fb8a850fc5bf/fda7f242-9bc2-477e-8603-8495d2e9f225.rna_seq.augmented_star_gene_counts.tsv
bb642fb4-07dd-44b3-b5b5-3f3d6976d677	TSV	TCGA-MI-A75H-01A-11R-A32O-07	open	ac4ec2c7-9dcb-4863-9e27-00dabfa7c747.rna_seq.augmented_star_gene_counts.tsv	78a4b73e-cd71-4791-bf38-f2ee25531928	Transcriptome Profiling	gene_expression	Illumina	4208115	2021-12-13T18:51:44.225673-06:00	c7f5e8a9484ee83b3e91c172d03d6d21	2024-07-30T12:51:18.858073-05:00	bb642fb4-07dd-44b3-b5b5-3f3d6976d677	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	ad435ba1-3ca4-49de-83fb-c0b0e9f66305	released	ac4ec2c7-9dcb-4863-9e27-00dabfa7c747_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-MI-A75H	TCGA-MI-A75H-01A	TCGA-MI-A75H-01A-11R-A32O-07	bb642fb4-07dd-44b3-b5b5-3f3d6976d677	TCGA-MI-A75H	TCGA-MI-A75H-01A-11R-A32O-07	TCGA-MI-A75H-01A-11R-A32O-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/bb642fb4-07dd-44b3-b5b5-3f3d6976d677/ac4ec2c7-9dcb-4863-9e27-00dabfa7c747.rna_seq.augmented_star_gene_counts.tsv
4a39b419-4c93-4c65-bdc3-075c1c067a41	TSV	TCGA-BC-A8YO-01A-11R-A37K-07	open	69044cff-0eaa-4acc-a163-4b9ab15a7595.rna_seq.augmented_star_gene_counts.tsv	164a66e2-e850-4224-8f2e-694cbf6ba325	Transcriptome Profiling	gene_expression	Illumina	4234145	2021-12-13T18:44:34.010556-06:00	8ed372f7580a83927d627126866a7725	2024-07-30T12:44:27.804549-05:00	4a39b419-4c93-4c65-bdc3-075c1c067a41	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	22dea28d-664a-486d-bb58-e6ebed5687c1	released	69044cff-0eaa-4acc-a163-4b9ab15a7595_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-BC-A8YO	TCGA-BC-A8YO-01A	TCGA-BC-A8YO-01A-11R-A37K-07	4a39b419-4c93-4c65-bdc3-075c1c067a41	TCGA-BC-A8YO	TCGA-BC-A8YO-01A-11R-A37K-07	TCGA-BC-A8YO-01A-11R-A37K-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/4a39b419-4c93-4c65-bdc3-075c1c067a41/69044cff-0eaa-4acc-a163-4b9ab15a7595.rna_seq.augmented_star_gene_counts.tsv
5460eb0c-4844-4c74-95c7-519184822a5a	TSV	TCGA-GJ-A3OU-01A-31R-A38B-07	open	55bda25f-fb6d-461e-a4c7-4e834eafeca4.rna_seq.augmented_star_gene_counts.tsv	fa960b4f-657b-4b2b-8d79-4867c78dc4d5	Transcriptome Profiling	gene_expression	Illumina	4220456	2021-12-13T18:51:39.666622-06:00	1ee4e35262cc2976106f2f34e1e537fe	2024-07-30T12:45:36.745180-05:00	5460eb0c-4844-4c74-95c7-519184822a5a	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	d5bff80d-b5a8-4908-b04d-a557fabdccaf	released	55bda25f-fb6d-461e-a4c7-4e834eafeca4_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-GJ-A3OU	TCGA-GJ-A3OU-01A	TCGA-GJ-A3OU-01A-31R-A38B-07	5460eb0c-4844-4c74-95c7-519184822a5a	TCGA-GJ-A3OU	TCGA-GJ-A3OU-01A-31R-A38B-07	TCGA-GJ-A3OU-01A-31R-A38B-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/5460eb0c-4844-4c74-95c7-519184822a5a/55bda25f-fb6d-461e-a4c7-4e834eafeca4.rna_seq.augmented_star_gene_counts.tsv
2157c1f3-890e-4f10-a48d-dbe80e021ecc	TSV	TCGA-G3-AAV1-01A-11R-A38B-07	open	b2dfe637-d3a5-4400-88db-5d60f0a167d5.rna_seq.augmented_star_gene_counts.tsv	0936114f-c973-48b8-81e7-830ee5e5a538	Transcriptome Profiling	gene_expression	Illumina	4217219	2021-12-13T18:33:02.310525-06:00	126470117d9b7802ea4ca07ee66bba28	2024-07-30T12:43:14.871543-05:00	2157c1f3-890e-4f10-a48d-dbe80e021ecc	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	be923957-b0bd-4ad9-bc60-b93f68538a8f	released	b2dfe637-d3a5-4400-88db-5d60f0a167d5_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-G3-AAV1	TCGA-G3-AAV1-01A	TCGA-G3-AAV1-01A-11R-A38B-07	2157c1f3-890e-4f10-a48d-dbe80e021ecc	TCGA-G3-AAV1	TCGA-G3-AAV1-01A-11R-A38B-07	TCGA-G3-AAV1-01A-11R-A38B-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/2157c1f3-890e-4f10-a48d-dbe80e021ecc/b2dfe637-d3a5-4400-88db-5d60f0a167d5.rna_seq.augmented_star_gene_counts.tsv
5a1259f8-620d-42be-900f-65aacb6a6b43	TSV	TCGA-DD-AAEB-01A-11R-A41C-07	open	2de83d09-9782-42f1-9434-8df1f3bab7fd.rna_seq.augmented_star_gene_counts.tsv	1db860f3-a6f3-4c7a-84ac-36f4437dbcb3	Transcriptome Profiling	gene_expression	Illumina	4192719	2021-12-13T18:38:44.984247-06:00	a089685437ab6d308d1befa377feb161	2024-07-30T12:45:39.420744-05:00	5a1259f8-620d-42be-900f-65aacb6a6b43	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	80643049-eb84-4271-abf9-a6eb6c19daf6	released	2de83d09-9782-42f1-9434-8df1f3bab7fd_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-DD-AAEB	TCGA-DD-AAEB-01A	TCGA-DD-AAEB-01A-11R-A41C-07	5a1259f8-620d-42be-900f-65aacb6a6b43	TCGA-DD-AAEB	TCGA-DD-AAEB-01A-11R-A41C-07	TCGA-DD-AAEB-01A-11R-A41C-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/5a1259f8-620d-42be-900f-65aacb6a6b43/2de83d09-9782-42f1-9434-8df1f3bab7fd.rna_seq.augmented_star_gene_counts.tsv
0444bb3d-0844-4333-97b0-e71faca95abb	TSV	TCGA-EP-A3RK-11A-11R-A22L-07	open	28e28451-9c55-4f01-9ac1-fda75a6f828d.rna_seq.augmented_star_gene_counts.tsv	e1763304-ad6f-463a-a62e-b5e2445c7175	Transcriptome Profiling	gene_expression	Illumina	4201510	2021-12-13T18:44:22.003120-06:00	69c8089bcca59a42629ea9ccb20afbaf	2024-07-30T09:17:52.563902-05:00	0444bb3d-0844-4333-97b0-e71faca95abb	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	4c7625c7-d6cd-4a3d-a8c9-f4e569e4376c	released	28e28451-9c55-4f01-9ac1-fda75a6f828d_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Solid Tissue Normal	NA	TCGA-EP-A3RK	TCGA-EP-A3RK-11A	TCGA-EP-A3RK-11A-11R-A22L-07	0444bb3d-0844-4333-97b0-e71faca95abb	TCGA-EP-A3RK	TCGA-EP-A3RK-11A-11R-A22L-07	TCGA-EP-A3RK-11A-11R-A22L-07	Solid Tissue Normal	non_tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/0444bb3d-0844-4333-97b0-e71faca95abb/28e28451-9c55-4f01-9ac1-fda75a6f828d.rna_seq.augmented_star_gene_counts.tsv
ec255ed5-156b-4e5b-bbb7-d7841395fefe	TSV	TCGA-RC-A7S9-01A-11R-A33R-07	open	79b50c00-e9f0-4be7-9cc4-b798a9f75702.rna_seq.augmented_star_gene_counts.tsv	3290661f-51c3-40ef-8be4-2547757469b4	Transcriptome Profiling	gene_expression	Illumina	4217906	2021-12-13T18:42:58.523874-06:00	a84e82e8e5dbb1ac7aa20b4aaaa5eb10	2024-07-30T12:53:34.091141-05:00	ec255ed5-156b-4e5b-bbb7-d7841395fefe	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	d3a1de60-11fe-482a-aedf-d370beca1b8b	released	79b50c00-e9f0-4be7-9cc4-b798a9f75702_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-RC-A7S9	TCGA-RC-A7S9-01A	TCGA-RC-A7S9-01A-11R-A33R-07	ec255ed5-156b-4e5b-bbb7-d7841395fefe	TCGA-RC-A7S9	TCGA-RC-A7S9-01A-11R-A33R-07	TCGA-RC-A7S9-01A-11R-A33R-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/ec255ed5-156b-4e5b-bbb7-d7841395fefe/79b50c00-e9f0-4be7-9cc4-b798a9f75702.rna_seq.augmented_star_gene_counts.tsv
2fa3c211-314a-4a2d-a15a-02335262bbc4	TSV	TCGA-G3-A25V-01A-11R-A16W-07	open	1f6baf69-b0e9-44e7-bb0a-0818adda7b09.rna_seq.augmented_star_gene_counts.tsv	8b78fd80-ce29-4889-a23b-6d0d45fb129b	Transcriptome Profiling	gene_expression	Illumina	4215783	2021-12-13T18:46:30.211260-06:00	57859a7aa1ab786bcf8b0d12801d7b86	2024-07-30T12:44:08.420377-05:00	2fa3c211-314a-4a2d-a15a-02335262bbc4	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	7e0fa3a9-19b5-4ee4-894e-8285551dc245	released	1f6baf69-b0e9-44e7-bb0a-0818adda7b09_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-G3-A25V	TCGA-G3-A25V-01A	TCGA-G3-A25V-01A-11R-A16W-07	2fa3c211-314a-4a2d-a15a-02335262bbc4	TCGA-G3-A25V	TCGA-G3-A25V-01A-11R-A16W-07	TCGA-G3-A25V-01A-11R-A16W-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/2fa3c211-314a-4a2d-a15a-02335262bbc4/1f6baf69-b0e9-44e7-bb0a-0818adda7b09.rna_seq.augmented_star_gene_counts.tsv
9a764e34-3125-4e05-876a-0b7ca4ce4e62	TSV	TCGA-CC-A9FS-01A-11R-A37K-07	open	c1224885-8e33-45f5-a9ee-431c9b79fb9e.rna_seq.augmented_star_gene_counts.tsv	35b793dc-b96d-4512-93df-e7e6cc5069d4	Transcriptome Profiling	gene_expression	Illumina	4216656	2021-12-13T18:44:40.539616-06:00	7666ffe35029de151512be6eb885a082	2024-07-30T12:50:05.152049-05:00	9a764e34-3125-4e05-876a-0b7ca4ce4e62	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	2ee67c41-d4b2-4b8d-b027-c216a99281a8	released	c1224885-8e33-45f5-a9ee-431c9b79fb9e_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-CC-A9FS	TCGA-CC-A9FS-01A	TCGA-CC-A9FS-01A-11R-A37K-07	9a764e34-3125-4e05-876a-0b7ca4ce4e62	TCGA-CC-A9FS	TCGA-CC-A9FS-01A-11R-A37K-07	TCGA-CC-A9FS-01A-11R-A37K-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/9a764e34-3125-4e05-876a-0b7ca4ce4e62/c1224885-8e33-45f5-a9ee-431c9b79fb9e.rna_seq.augmented_star_gene_counts.tsv
c585dac6-771a-4663-a7d6-5c7d7ccae32a	TSV	TCGA-UB-A7MC-01A-11R-A33R-07	open	7c1d65f0-c157-4502-a8ed-c88578d4eade.rna_seq.augmented_star_gene_counts.tsv	ef9bd4d2-4037-4a66-9f5e-dc6008e3d72f	Transcriptome Profiling	gene_expression	Illumina	4230578	2021-12-13T18:36:06.050491-06:00	db43e43d70fa5e92750725eecb529b0e	2024-07-30T12:51:53.458361-05:00	c585dac6-771a-4663-a7d6-5c7d7ccae32a	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	687f3ba4-0617-46f0-8405-46f468aaeeae	released	7c1d65f0-c157-4502-a8ed-c88578d4eade_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-UB-A7MC	TCGA-UB-A7MC-01A	TCGA-UB-A7MC-01A-11R-A33R-07	c585dac6-771a-4663-a7d6-5c7d7ccae32a	TCGA-UB-A7MC	TCGA-UB-A7MC-01A-11R-A33R-07	TCGA-UB-A7MC-01A-11R-A33R-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c585dac6-771a-4663-a7d6-5c7d7ccae32a/7c1d65f0-c157-4502-a8ed-c88578d4eade.rna_seq.augmented_star_gene_counts.tsv
08b01615-a73a-4dcb-98ec-c110b34867c3	TSV	TCGA-G3-AAV7-01A-11R-A38B-07	open	b9dea4f2-2847-496f-a08e-5253c9ea6743.rna_seq.augmented_star_gene_counts.tsv	a7811c73-edc4-4955-a36c-0979de234bb0	Transcriptome Profiling	gene_expression	Illumina	4230494	2021-12-13T18:46:45.119483-06:00	f84ac60f61725c51ac85477d2546abc7	2024-07-30T09:17:53.739148-05:00	08b01615-a73a-4dcb-98ec-c110b34867c3	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	26ddd831-53a4-4bde-a23f-23b0c28be831	released	b9dea4f2-2847-496f-a08e-5253c9ea6743_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-G3-AAV7	TCGA-G3-AAV7-01A	TCGA-G3-AAV7-01A-11R-A38B-07	08b01615-a73a-4dcb-98ec-c110b34867c3	TCGA-G3-AAV7	TCGA-G3-AAV7-01A-11R-A38B-07	TCGA-G3-AAV7-01A-11R-A38B-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/08b01615-a73a-4dcb-98ec-c110b34867c3/b9dea4f2-2847-496f-a08e-5253c9ea6743.rna_seq.augmented_star_gene_counts.tsv
d4426c56-9349-4770-b13c-17a2173015a0	TSV	TCGA-BC-A10Y-01A-11R-A131-07	open	96038519-51a9-4188-bc3c-5e5a4d219a77.rna_seq.augmented_star_gene_counts.tsv	1d77917b-fcf1-4b08-a6e5-958143b04003	Transcriptome Profiling	gene_expression	Illumina	4230347	2021-12-13T18:33:28.890997-06:00	0504f3fae49d7d10209f2da4021a1c8c	2024-07-30T12:51:59.653211-05:00	d4426c56-9349-4770-b13c-17a2173015a0	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	cb9a4f30-bae5-42fc-b9c3-5ae104bb2787	released	96038519-51a9-4188-bc3c-5e5a4d219a77_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-BC-A10Y	TCGA-BC-A10Y-01A	TCGA-BC-A10Y-01A-11R-A131-07	d4426c56-9349-4770-b13c-17a2173015a0	TCGA-BC-A10Y	TCGA-BC-A10Y-01A-11R-A131-07	TCGA-BC-A10Y-01A-11R-A131-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/d4426c56-9349-4770-b13c-17a2173015a0/96038519-51a9-4188-bc3c-5e5a4d219a77.rna_seq.augmented_star_gene_counts.tsv
5a9a239f-82d6-4875-970e-bc57558691b4	TSV	TCGA-DD-AACB-01A-11R-A41C-07	open	1d974cac-fb5e-4737-a6b0-d22d398fea59.rna_seq.augmented_star_gene_counts.tsv	391b24a7-6018-4866-9862-cbc289d67549	Transcriptome Profiling	gene_expression	Illumina	4204907	2021-12-13T18:52:36.837995-06:00	2a7c492dd1e47e14e8d05f235d831ab0	2024-07-30T12:46:43.530603-05:00	5a9a239f-82d6-4875-970e-bc57558691b4	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	6a6c0170-7c46-4f65-a0b2-5b2bcb69e45c	released	1d974cac-fb5e-4737-a6b0-d22d398fea59_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-DD-AACB	TCGA-DD-AACB-01A	TCGA-DD-AACB-01A-11R-A41C-07	5a9a239f-82d6-4875-970e-bc57558691b4	TCGA-DD-AACB	TCGA-DD-AACB-01A-11R-A41C-07	TCGA-DD-AACB-01A-11R-A41C-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/5a9a239f-82d6-4875-970e-bc57558691b4/1d974cac-fb5e-4737-a6b0-d22d398fea59.rna_seq.augmented_star_gene_counts.tsv
