sample_id	ProlifHubScore	HepLossScore	HCCStateScore	patient	tissue	sample_type_text	file_path
TCGA-UB-A7MB-01A-11R-A33R-07	0.9876177648832924	-0.346652896173254	1.3342706610565465	TCGA-UB-A7MB	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/048103cc-f5d1-4ad4-8b82-ea76715bfa53/dffd181a-c6f1-49e0-b23d-d91065a0171a.rna_seq.augmented_star_gene_counts.tsv
TCGA-2Y-A9H7-01A-11R-A39D-07	0.1362911778734584	-0.4693538541285095	0.605645032001968	TCGA-2Y-A9H7	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/9ece0f6e-7b10-478f-8644-0f4198f2c09c/63e01cb1-aae8-466c-8c89-cc26f3ed3492.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A1EL-11A-11R-A155-07	-1.291461693234274	2.0699627499210633	-3.3614244431553373	TCGA-DD-A1EL	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/91a6115e-5869-43b2-a7ff-059ad0235071/45ea416c-9172-4eda-9d87-b9e17148d2d4.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A1EL-01A-11R-A155-07	0.7841965798216401	-0.5639042314112883	1.3481008112329285	TCGA-DD-A1EL	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/704376d7-9bd9-4097-bb4e-60ee92241481/7b5d9241-4c32-4957-bfb5-d9bc4f711ee6.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAD8-01A-11R-A41C-07	0.29121525829644523	-0.35414811312563166	0.6453633714220769	TCGA-DD-AAD8	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/513f448a-7c38-46d0-9f61-fec9416334cd/192fbc82-959c-469b-ba83-0dd7af188265.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-A7M6-01A-11R-A33R-07	0.6996630521157517	0.12398815297703765	0.5756748991387141	TCGA-G3-A7M6	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/aeab8782-8817-494f-8566-3fde7d8ed88d/19dc74d9-a307-4991-8723-a570de15858d.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A3A2-11A-11R-A213-07	-1.6200720317967345	1.9183372309757267	-3.5384092627724613	TCGA-DD-A3A2	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/cc1ab143-14a1-49f5-88d3-e386c8d6c0b1/176a155c-064d-4c25-a355-430c20fb8804.rna_seq.augmented_star_gene_counts.tsv
TCGA-RC-A7SH-01A-11R-A38B-07	0.6371391558968467	-0.6074307811462861	1.2445699370431327	TCGA-RC-A7SH	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/0d7d8f96-9010-4f69-b86a-83e8e70cdedc/88e1d720-f964-40b6-acff-d95bda7b538d.rna_seq.augmented_star_gene_counts.tsv
TCGA-WX-AA47-01A-11R-A39D-07	-0.6286900109235445	-0.4888720370257116	-0.1398179738978329	TCGA-WX-AA47	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/f930f74f-0f88-4289-8bda-7ebd1dc4ea67/b9a6d63c-70cc-46bd-becc-b595a2052194.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAEE-01A-11R-A41C-07	0.17755710185424867	-0.40517986994018057	0.5827369717944293	TCGA-DD-AAEE	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/21c5a84a-877e-42ac-aabf-30eb7d6259de/8b7f2fa6-a31b-41f7-9493-872d2a80814d.rna_seq.augmented_star_gene_counts.tsv
TCGA-BC-A10Q-01A-11R-A131-07	0.8772863192974174	-0.5284714351787343	1.4057577544761517	TCGA-BC-A10Q	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/df736f4c-b9d6-4805-bd7d-7bc6d92174d7/e576f331-424e-43f0-af27-20e07d91c826.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAEI-01A-11R-A41C-07	0.0971258132418486	-0.5586469047615463	0.655772718003395	TCGA-DD-AAEI	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/caa31405-d6b1-467e-849a-b5c97f674e6a/22b6bbde-8db5-4df5-bf7c-1a626851e3f5.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-A3CK-01A-11R-A213-07	-0.1843381081814792	-0.44051998334452547	0.25618187516304625	TCGA-G3-A3CK	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/61ad124d-5315-447b-8557-49444ef18f49/c158ef97-e253-41f8-a9e1-dd55496ae910.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-A3CH-11A-11R-A22L-07	-1.3692657019794658	2.0075312356600588	-3.376796937639525	TCGA-G3-A3CH	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/3c077b2a-3a89-4f08-93fa-ecf50f1f7e73/a2cbad43-f7a6-4018-995f-82b22aa6fc8b.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAED-01A-12R-A41C-07	-0.11460871608881501	-0.7814519629247758	0.6668432468359609	TCGA-DD-AAED	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/b2580f86-7417-4ef2-901f-0f4011119ed8/7b2357a2-e9de-43ae-9f42-11828bd27e7c.rna_seq.augmented_star_gene_counts.tsv
TCGA-5C-A9VH-01A-11R-A37K-07	0.3961066701282533	-0.42659276044417527	0.8226994305724286	TCGA-5C-A9VH	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/767226e6-cc1b-449d-b697-4d3ec2660006/1a29d66d-8bda-44d8-9b7c-262d69825276.rna_seq.augmented_star_gene_counts.tsv
TCGA-CC-A9FU-01A-11R-A37K-07	0.6650848052327886	-0.6322344083838201	1.2973192136166087	TCGA-CC-A9FU	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/f3cc686f-c4e3-4d83-839c-dcb2f71ab9f7/7db97dea-5d1e-4a8a-be9c-4e0ab324c4ae.rna_seq.augmented_star_gene_counts.tsv
TCGA-CC-A3MA-01A-11R-A213-07	1.1285917942535877	0.23180505204062563	0.8967867422129621	TCGA-CC-A3MA	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/7445bd44-47b4-4a4d-b38f-2873def428f9/09264879-4172-4297-a98a-32eade65d63b.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAE0-01A-11R-A41C-07	0.8558340376642498	-0.2392101873489107	1.0950442250131605	TCGA-DD-AAE0	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/4a217865-bbc4-4d8d-ba04-cb53bcd6d208/a7fe211e-d6ca-48d3-80dc-06848c934aa7.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A3A7-01A-11R-A22L-07	-0.004609082686776362	-0.7327688004252026	0.7281597177384262	TCGA-DD-A3A7	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/a9ebd2a0-200c-4be1-8fc2-26d5408ee04a/caee412d-a4b7-4bb7-b32b-fc1ea37dae0d.rna_seq.augmented_star_gene_counts.tsv
TCGA-BC-A10Y-11A-11R-A131-07	-1.462494709862496	1.974333081074652	-3.436827790937148	TCGA-BC-A10Y	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c1566f1c-3b79-4803-8a62-23de06619811/e5ec55da-630f-406e-b561-399fd081e43d.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AADM-01A-11R-A41C-07	6.11785029789998e-4	-0.48434429424812864	0.4849560792779186	TCGA-DD-AADM	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/8a284492-4c97-40cc-974c-0f1941ff0fe9/8eb51333-09bf-4477-9725-355d65c72753.rna_seq.augmented_star_gene_counts.tsv
TCGA-BC-A217-01A-11R-A155-07	0.7646261424885609	-0.13648503270780002	0.9011111751963609	TCGA-BC-A217	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/95158561-ffa4-4cef-bc12-9ef0368c1f10/9f1e5b80-35f2-4e10-bd73-b031bb2401bd.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A3A8-01A-11R-A22L-07	-0.4593014612336203	-0.2243575891125322	-0.2349438721210881	TCGA-DD-A3A8	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/a4634aa3-6ace-473b-8f60-132d32997ce3/717793cb-c840-4f7c-850d-cb80edb1b6b7.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-AAV0-01A-11R-A37K-07	-0.7995309493025152	0.05721156966651806	-0.8567425189690333	TCGA-G3-AAV0	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/1c6335e8-4ab5-483e-a3b2-b1c7e9ffdb93/d40dc69d-6e72-488a-801f-fb5b1917b6c2.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A3A8-11A-11R-A22L-07	-1.5562366426102638	1.6389934693556591	-3.195230111965923	TCGA-DD-A3A8	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/f9903ebc-4434-40d9-ad03-20ca825a666e/c54c553f-7024-4425-b489-dd959bee3e62.rna_seq.augmented_star_gene_counts.tsv
TCGA-BC-A69I-01A-11R-A311-07	-0.4259483735181973	-0.2561785272390988	-0.16976984627909852	TCGA-BC-A69I	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/d2fea0af-ffc7-45c7-a6cc-6cc7379df6fb/8096a292-e2e5-4e8f-af7b-ce2e41a5544f.rna_seq.augmented_star_gene_counts.tsv
TCGA-RC-A7SF-01A-11R-A352-07	-0.061516456086232456	-0.67912271883997255	0.6176062627537401	TCGA-RC-A7SF	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/feb06cd1-e6f5-4e39-9b19-a6479f751c38/d55e7a4a-5576-4da3-a37b-b28390ae0393.rna_seq.augmented_star_gene_counts.tsv
TCGA-5C-AAPD-01A-21R-A39D-07	0.4530497734430542	-0.2955323826075108	0.748582156050565	TCGA-5C-AAPD	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/b2465eaf-7eeb-4203-aefd-beebca8a1fea/7f594a3e-81f0-4181-a8cc-270e30a1cc11.rna_seq.augmented_star_gene_counts.tsv
TCGA-EP-A2KC-01A-11R-A213-07	0.3905675528099059	-0.31549793669433196	0.7060654895042379	TCGA-EP-A2KC	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/d7c8e660-ab7f-4f68-9b88-5464f5670375/b2081f1a-e729-4120-8bbd-19a6cff35bd1.rna_seq.augmented_star_gene_counts.tsv
TCGA-ZS-A9CF-02A-11R-A38B-07	0.7845823689639043	0.06956552509216646	0.7150168438717379	TCGA-ZS-A9CF	tumor	Recurrent Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/9f3e5801-6094-4439-b993-10bba8921da8/1aebba5f-9fb7-4c40-ade6-7dc6c2960d63.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A118-11A-11R-A131-07	-1.3793078480997076	1.9269961221165623	-3.3063039702162698	TCGA-DD-A118	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/3f848440-1cde-4fc4-898c-088e47d48627/2b192082-2d70-40aa-9268-5d3d6a3af6eb.rna_seq.augmented_star_gene_counts.tsv
TCGA-2Y-A9H4-01A-11R-A38B-07	-0.15953771918841714	-0.3240233222531487	0.1644856030647316	TCGA-2Y-A9H4	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/f8a5ba3d-cecf-45fd-8b92-14ca47945d1c/d0b863c1-59d4-456d-a408-6db40db6c06b.rna_seq.augmented_star_gene_counts.tsv
TCGA-ES-A2HT-01A-12R-A180-07	-0.7924304481378768	-0.2739603434354196	-0.5184701047024571	TCGA-ES-A2HT	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/a9dbf9fe-fef3-4cd7-9bb2-dcc26628566f/62b64fce-b9de-4151-bf56-d2ee50153e25.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A1EA-01A-11R-A131-07	0.3523905094901392	-0.28856776939617645	0.6409582788863157	TCGA-DD-A1EA	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/3b6b049d-65c4-4020-9ec5-5c6172ea4c4b/eee7d179-f3bd-4752-a745-28bf812e572e.rna_seq.augmented_star_gene_counts.tsv
TCGA-HP-A5N0-01A-11R-A28V-07	-0.25232190651899294	0.31347277413955915	-0.5657946806585521	TCGA-HP-A5N0	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/8f2fb555-9a2a-43a6-9b28-91cfed089bb8/10022cea-224a-420b-b85b-c5dae3fd90c4.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAVR-01A-11R-A41C-07	-0.07720004044768203	-0.1086593619498598	0.03145932150217777	TCGA-DD-AAVR	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/5771eb80-eb56-4014-bf86-0212b686330e/63bfa71f-f558-452b-8ff5-68d5bd25cf56.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A4NJ-01A-11R-A27V-07	1.0936387106682677	-0.2353171014125305	1.3289558120807983	TCGA-DD-A4NJ	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c04adf74-2502-451b-ad91-13ebbceb2383/eade4cc1-86ca-4a1c-a87b-cfdd76d9a060.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AACS-01A-11R-A41C-07	0.672020904307921	-0.6411453191015363	1.3131662234094574	TCGA-DD-AACS	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c144fb4d-180e-4736-bbe9-3f7bfe02e188/45209842-481c-487b-bc91-f3f2d0b8564d.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AADG-01A-11R-A41C-07	-0.21808461234383889	-0.36172702142953916	0.14364240908570028	TCGA-DD-AADG	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/bc3b8a18-5d9b-4e2d-ab82-05fb36991a2e/3bfa7140-ed14-41bf-aa12-5eac3535885a.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAVV-01A-11R-A41C-07	0.4650875239682514	-0.46208309752873905	0.9271706214969905	TCGA-DD-AAVV	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/1ce43195-215f-41ac-87d3-146e942bceae/36508e6f-d4aa-48e6-8b63-8d11d20c4098.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A1EK-01A-11R-A213-07	-0.1810456763682557	-0.18251185244332788	0.0014661760750721842	TCGA-DD-A1EK	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c8a17ec0-e9fb-4edc-9904-de8b6871a066/df0a6cb8-24c8-4e68-9458-2b76d9f13ee0.rna_seq.augmented_star_gene_counts.tsv
TCGA-NI-A4U2-01A-11R-A28V-07	-0.4991688431699599	-0.20853091204338184	-0.2906379311265781	TCGA-NI-A4U2	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/6080f1ab-a146-4ba7-8ca2-99204039f8e5/151ff5a0-f236-4b98-a57f-d75dbde755ab.rna_seq.augmented_star_gene_counts.tsv
TCGA-CC-A7II-01A-11R-A33J-07	1.1373505665332695	-0.4457795618551251	1.5831301283883945	TCGA-CC-A7II	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/4bc85c3a-2187-474d-9fc7-874bad1eb196/8e3661d6-d095-490c-bc01-d8d7b3f23ed9.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-AAV6-01A-21R-A37K-07	0.6765030131031653	-0.40863247127799796	1.0851354843811634	TCGA-G3-AAV6	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/f2f970cd-cf1c-43e3-8817-3a5aecab8ae3/e542fb86-0a49-4605-9c90-db135ab74bec.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAC9-01A-11R-A41C-07	-0.5499944504915532	-0.07675321962986625	-0.4732412308616869	TCGA-DD-AAC9	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/2675b7a5-87fb-481c-a09f-00116663a0a3/ce954e33-e1ab-4def-b5ef-82c58a6f0806.rna_seq.augmented_star_gene_counts.tsv
TCGA-RC-A7SK-01A-11R-A352-07	-0.0754164625389278	-0.31738516172176845	0.24196869918284064	TCGA-RC-A7SK	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/520e80a8-33c2-4bbb-9134-67c767bd526f/f68253ac-bbdb-46f8-9cba-fdea46828fc4.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAEA-01A-11R-A41C-07	0.3792671081695761	-0.5030045471792746	0.8822716553488507	TCGA-DD-AAEA	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/34e4aff7-ee34-4534-8eac-285fde1f2eab/c4a1b18b-b240-4a20-b1b0-f0b77542373a.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAD0-01A-11R-A41C-07	0.31033221393322785	-0.5873173531995058	0.8976495671327337	TCGA-DD-AAD0	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/8ca35f8b-9a11-4f07-933d-91d5feb0a069/f9963ac2-b1c9-4a24-b077-be1a4007d20d.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAW2-01A-11R-A41C-07	0.09179525552136009	-0.43765452719563086	0.529449782716991	TCGA-DD-AAW2	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/e3657009-4f9e-4632-a458-2bf17ec93fbd/9f62f80d-72e6-41b6-aa23-91dc21b6fc5c.rna_seq.augmented_star_gene_counts.tsv
TCGA-BC-A10R-01A-11R-A131-07	-0.10156697716565811	-0.404802137372833	0.3032351602071749	TCGA-BC-A10R	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/d80985cc-be01-452c-931c-65fccbe783d9/01a67ac4-91db-4a3d-9137-fe2240acc861.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A11D-11A-12R-A131-07	-1.3367553803457215	2.057214487019258	-3.393969867364979	TCGA-DD-A11D	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/35f067e5-fde1-4793-8d6b-d9ddd951b7c5/c74b62ad-52f4-4488-8628-ffc88df5d1bf.rna_seq.augmented_star_gene_counts.tsv
TCGA-BC-A10R-11A-11R-A131-07	-1.55534608831189	2.008023429195372	-3.5633695175072617	TCGA-BC-A10R	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/d139256a-c9e8-417b-90af-c466a58d459d/c0b92413-c9f7-4a67-9ca7-cb065ac9c407.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAD2-01A-11R-A41C-07	0.2165435722994313	-0.2907510547894337	0.507294627088865	TCGA-DD-AAD2	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c8c77aec-ba87-48bc-a56f-6e1ad2afe332/9a31bdaa-e08a-46ca-be6c-9856f876474a.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAVU-01A-11R-A41C-07	-0.0778847039559229	-0.558560109991196	0.4806754060352731	TCGA-DD-AAVU	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/79524c66-28e9-47c9-9934-d64fe6e0ea92/71966926-f43b-4420-ae73-ec20cfd4e832.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAW0-01A-11R-A41C-07	0.09545447060150897	0.5601111441401523	-0.4646566735386433	TCGA-DD-AAW0	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/50510cac-4961-4b8c-b24b-06bfbfead355/3f6cc934-a895-4155-9257-7b09d36ac917.rna_seq.augmented_star_gene_counts.tsv
TCGA-PD-A5DF-01A-11R-A27V-07	0.5667738627646074	-0.26459091136347695	0.8313647741280843	TCGA-PD-A5DF	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/b5ce86e3-f0ee-45c0-bab8-30ad531e3fec/45b13a4b-cff9-49ea-a800-0b337cc1e512.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A11B-01A-11R-A131-07	-0.01590402164243627	-0.2704890256051038	0.25458500396266753	TCGA-DD-A11B	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/65ea5c74-595e-468f-8dc5-134a8c3ae543/97563695-6be6-442a-8a91-18a203eda794.rna_seq.augmented_star_gene_counts.tsv
TCGA-EP-A2KB-01A-11R-A180-07	0.3954844588803307	-0.5387916958509203	0.934276154731251	TCGA-EP-A2KB	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/5d9881ac-703a-4ac6-8d77-4e995725e4a5/c282bf87-bf6a-448b-96a0-817ac7f7fee8.rna_seq.augmented_star_gene_counts.tsv
TCGA-GJ-A6C0-01A-12R-A311-07	0.4621007096079823	-0.27173456393350265	0.7338352735414849	TCGA-GJ-A6C0	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/7b541fbd-a378-4d59-a035-7898348807fd/8eb5e0dc-91e9-49bb-bd4d-432774f656fa.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AADW-01A-11R-A39D-07	1.3608092408729293	-0.4875883672210508	1.8483976080939801	TCGA-DD-AADW	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/61f028d1-e7ba-423d-b610-9cd1229d110e/4378234d-05a9-4d4f-97fc-916698728a4f.rna_seq.augmented_star_gene_counts.tsv
TCGA-K7-AAU7-01A-11R-A38B-07	0.5626576088380909	-0.032479976984310835	0.5951375858224017	TCGA-K7-AAU7	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/be7803e0-0af4-43d1-8cc3-0c309c44a275/240642e8-0f62-406f-bc13-9b3e49e0c510.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAD1-01A-11R-A41C-07	0.22244130404621898	0.39391611232534895	-0.17147480827912998	TCGA-DD-AAD1	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/4c09e3cb-39e1-4712-aba1-3cf8cdeade1b/c6947e47-2ada-4c8d-830c-e6dbcb66769a.rna_seq.augmented_star_gene_counts.tsv
TCGA-XR-A8TG-01A-11R-A36F-07	0.5393547528027431	-0.5266288919643314	1.0659836447670745	TCGA-XR-A8TG	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/8a76a1a8-dbe1-4058-a6d3-fceb2d325b16/9ea1ae11-2d1e-4d55-bbc6-c6f136041c6d.rna_seq.augmented_star_gene_counts.tsv
TCGA-ZP-A9CZ-01A-11R-A38B-07	0.8813846197871553	-0.43847153515215787	1.319856154939313	TCGA-ZP-A9CZ	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/290ba806-3ade-4706-9c9b-10d571765187/9262c029-3b86-4582-82a1-ace640871d9c.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-A5SK-01A-11R-A27V-07	-1.1706582511222183	1.2509241574159577	-2.421582408538176	TCGA-G3-A5SK	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/97549552-8532-4593-a0dc-44d64f417bbb/7c4769e7-7e2b-48b7-a68d-775d2b76b105.rna_seq.augmented_star_gene_counts.tsv
TCGA-CC-A3MB-01A-11R-A213-07	0.9161095672706328	0.06262151885604385	0.8534880484145889	TCGA-CC-A3MB	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/293f1d34-2368-4382-809a-3b04083329ca/a4bcd2df-1155-4528-86bc-232b0349c1a0.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A3A2-01A-11R-A213-07	-1.055454386641873	0.9207955056929615	-1.9762498923348346	TCGA-DD-A3A2	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/28211bba-af07-4e9e-abcd-fcf7cc19ba02/bedfc888-5d34-4fae-bc3c-13255bc47c2b.rna_seq.augmented_star_gene_counts.tsv
TCGA-ZP-A9D0-01A-11R-A37K-07	-0.30795443946613454	-0.0996545627830182	-0.20829987668311634	TCGA-ZP-A9D0	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/40b00d5b-5a07-45c8-94d0-26fd8724dd93/bff35005-41e0-4aa8-b423-083064236144.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-A5SJ-01A-11R-A27V-07	0.21703783481752334	-0.29903831695480904	0.5160761517723323	TCGA-G3-A5SJ	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/fa515a26-a43e-4b6e-8120-07a9c3b6352e/dfc8986d-1ec3-4c77-926e-d71cc217ffcd.rna_seq.augmented_star_gene_counts.tsv
TCGA-HP-A5MZ-01A-21R-A27V-07	-0.046580288560142	-0.13847705555904344	0.09189676699890144	TCGA-HP-A5MZ	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/84f52c89-db34-4a63-9491-a11cebe8fcde/11b4abc6-0ab9-4c6a-bb4f-3282111cce13.rna_seq.augmented_star_gene_counts.tsv
