dataset	score	n_tumor	n_non_tumor	delta	cohen_d	p_value	y_pos	label	x_pos	panel_id
GSE121248	ProlifHubScore	70	37	1.5315036767867478	3.1755270035967587	3.636843162956159e-27	2.2002648849585897	p = <1e-4
d = 3.18	1.5	A1
GSE121248	HepLossScore	70	37	-1.6618586016907422	-3.57560652450312	5.712706281418597e-33	2.007554051563306	p = <1e-4
d = -3.58	1.5	A2
GSE121248	HCCStateScore	70	37	3.19336227847749	3.6688047422811323	1.611704347165297e-31	3.5883453022116827	p = <1e-4
d = 3.67	1.5	A3
GSE41804	ProlifHubScore	20	20	1.3848823704356357	2.7776183267376533	1.1242922950752408e-10	1.913306291505652	p = <1e-4
d = 2.78	1.5	B1
GSE41804	HepLossScore	20	20	-1.3979677872632645	-2.4910526873180427	6.095861095153939e-9	1.6045178488301848	p = <1e-4
d = -2.49	1.5	B2
GSE41804	HCCStateScore	20	20	2.7828501576989	2.749202923439432	2.572471230651283e-10	3.7423265065530598	p = <1e-4
d = 2.75	1.5	B3
